,ID,proper,dist,absmag,ci,rarad,decrad,S_NAME,H_1,H_2
718,33341,,18.3587,8.361,1.359,1.8198460236582128,0.5368019954717825,,,
719,33412,,8.0096,11.292,1.636,1.8229134272355527,-0.7730272728703512,,,
720,33450,,24.6305,4.9830000000000005,0.62,1.8247233763995507,0.3922782307605413,,,
721,33473,,21.7014,7.457999999999999,1.162,1.825763435499506,-0.2267500999189725,,,
722,33603,,18.3251,5.495,0.7859999999999999,1.832578106127248,-1.0705183238965374,,,
723,33632,,28.9603,3.9810000000000003,0.5720000000000001,1.8339073673222293,-0.09367464645682001,,,
724,33718,,23.3155,9.092,1.476,1.8374161842033547,1.0442876919393262,,,
725,33729,,14.6477,5.881,0.882,1.8379572853708863,-0.4528905363972613,,,
726,33761,,28.3206,5.899,0.863,1.8395452129153904,0.12089619109766625,,,
727,33765,,20.0844,6.466,0.986,1.8397535474873392,0.8443671192819875,,,
728,33866,,18.4434,7.051,1.078,1.8444434711267848,-0.118668873682095,,,
729,33928,,19.1314,4.521,0.595,1.8478997222530165,0.512028653824635,,,
730,33963,,17.4155,7.465,1.18,1.8493401511691063,-0.7602884155252075,,,
731,33977,,16.5153,4.471,0.624,1.849855595343063,-0.7611038522754124,,,
732,33981,,20.8377,5.236000000000001,0.779,1.84997221376828,-0.7611611156922262,,,
733,34016,,16.0231,9.926,1.535,1.8513369603302692,-0.18341340154119,,,
734,34027,,14.9298,11.08,1.527,1.8519105517616803,1.1918644311678477,,,
735,34134,,23.872,8.251,1.34,1.857484597424387,0.4794564448682425,,,
736,34251,,26.2467,7.745,1.27,1.8638158263615363,0.0601688948851175,,,
737,34271,,17.298,9.92,1.44,1.864805228617664,-0.37450554644836,,,
738,34301,,17.6056,9.942,1.499,1.866826015852856,1.1728841298600237,,,
739,34324,,22.2568,6.582999999999999,0.907,1.867811539963612,0.5207101215057599,,,
740,34332,,28.4333,6.581,0.9520000000000001,1.868179276545972,-0.17398668360119002,,,
741,34476,,25.1699,5.086,0.7,1.8744398243748552,0.44904963216946375,,,
742,34511,,6.2945,12.655,1.7,1.8763674532480816,0.672465941433575,,,
743,34581,,24.6427,8.002,1.311,1.8798351266782276,-0.2519040019235713,,,
744,34622,,26.2605,9.062999999999999,1.44,1.8820201008255977,-1.1715131041936149,,,
745,34645,,27.6549,5.291,0.705,1.8828953887454536,-0.8626150894608224,,,
746,34692,,26.688,8.238,1.33,1.8853058406488632,-0.4344489365516675,,,
747,34703,,26.8745,9.103,1.47,1.8857863953965976,0.9123443821286062,,,
748,34741,,21.427,2.835,0.324,1.88740354668568,-0.8161038258403712,,,
749,34796,,19.4818,7.632000000000001,1.255,1.8898483579015577,-1.1055778561819174,,,
750,34856,,24.6548,6.44,0.8270000000000001,1.8931829771526087,0.4365308636040087,,,
751,35043,,16.8919,4.402,0.5760000000000001,1.9016911438800408,0.8244929055668075,,,
752,35096,,12.0351,10.427999999999999,1.52,1.9038472990240236,0.4737259676264662,,,
753,35170,,27.0856,4.766,0.631,1.9074659121168482,0.57756530322446,,,
754,35200,,14.5943,5.879,0.975,1.9089223549047023,-0.8199424593270938,,,
755,35256,,14.4907,9.495,1.508,1.9117332134345948,0.6854747513527475,,,
756,35398,,19.3949,8.622,1.42,1.9177705834383492,0.5729932013543549,,,
757,35453,,18.5391,2.16,0.374,1.9203987458751912,0.3836638698115161,,,
758,35530,,25.025,6.388,0.888,1.9247199047603365,1.1809217861501211,,,
759,35723,,16.4096,9.485,1.442,1.9340377705988856,0.8043770170022537,,,
760,35774,,23.9693,6.292000000000001,0.9590000000000001,1.9363748134090584,0.22627700738696624,,,
761,35839,,29.824,7.747000000000001,1.274,1.9395401274023116,-1.3994987155826348,,,
762,35845,,24.4141,8.402000000000001,1.365,1.9398065739676489,-0.31227801044614245,,,
763,36020,,24.8262,7.235,1.16,1.9479737165856628,-0.275244147977165,,,
764,36051,,30.4599,4.121,0.46399999999999997,1.949697585862172,0.3758679126276862,,,
765,36059,,29.9133,5.791,0.634,1.9502358580757853,-0.5989186619332926,,,
766,36107,Luyten's Star,3.8026,11.94,1.5730000000000002,1.952186961957238,0.09120715749281123,GJ 273,1.0,
767,36109,,22.6757,4.942,0.6940000000000001,1.952264702232482,-0.8971446317803488,,,
768,36114,,19.3498,9.817,1.495,1.9524869215313432,0.38473814822556623,,,
769,36147,,28.2725,4.9830000000000005,0.7340000000000001,1.9540980559158705,0.33239438363525875,,,
770,36183,,28.3527,5.127000000000001,0.7020000000000001,1.955537834840672,0.7095913105297426,,,
771,36236,,12.288,11.023,1.486,1.9580729940976465,-0.05756370870208,,,
772,36246,,15.6937,8.981,1.442,1.9585054293684585,-0.5279065529937075,,,
773,36254,,17.6585,6.495,0.9229999999999999,1.9592596203600063,0.5583978451346987,,,
774,36263,,18.0473,2.878,0.32,1.9596195119693256,0.5547450550764063,,,
775,36296,,27.2405,3.6839999999999997,0.48700000000000004,1.9609966481483858,-0.13179274689866374,,,
776,36336,,20.2388,3.819,0.47,1.9631987713001544,0.8669480210376337,,,
777,36411,,21.815,4.966,0.6409999999999999,1.9665878665704752,-0.6516947847396,,,
778,36448,,20.8073,7.349,1.107,1.9684193761055395,0.25506493054970497,,,
779,36522,,11.9818,11.427,1.567,1.972030379967982,0.6323299425622313,,,
780,36524,,11.868,10.148,1.439,1.9720585462591704,0.6321477245586751,,,
781,36531,,25.1572,8.837,1.494,1.9723816106526908,1.1976621879935891,,,
782,36536,,27.9174,3.6710000000000003,0.54,1.9726411767656318,-0.15500837439892376,,,
783,36598,,19.7628,6.2010000000000005,0.863,1.976628111698028,0.6462927012770201,,,
784,36689,,25.2972,2.425,0.521,1.9811801260320632,-0.3891397769911388,,,
785,36721,,24.5519,6.21,0.9,1.9828515491942311,-0.12036973147465126,,,
786,36726,,28.9268,5.2829999999999995,0.7240000000000001,1.982988319924435,-0.9244687808512176,,,
787,36727,,11.4745,10.101,0.9420000000000001,1.982968833389416,1.0985364241680111,,,
788,36744,Castor,15.5958,0.615,0.034,1.9835582702344132,0.5565554130270287,,,
789,36747,,26.7451,9.394,1.4980000000000002,1.9837921422403184,0.38986524080519613,,,
790,36809,,12.7975,10.824000000000002,1.591,1.9869062999456184,0.9573082306771136,,,
791,36821,,25.2717,6.767,1.0490000000000002,1.987266709349731,-0.9152948901836112,,,
792,36879,,14.1743,9.112,1.455,1.9901900377378767,-0.05429334365238875,,,
793,36955,,28.0662,5.729,0.797,1.9939046282031176,1.0044308273277038,,,
794,36997,,29.7354,8.104,,1.9959667635482867,0.6784874632085826,,,
795,37111,,10.6033,11.552999999999999,1.588,2.0013792074045478,-0.37043875243378005,,,
796,37173,Procyon,3.5142,2.6710000000000003,0.43200000000000005,2.004083041242831,0.09119333187796,,,
797,37182,,14.5815,8.841000000000001,1.379,2.0044407322081086,0.038112105660175005,,,
798,37243,,14.2106,6.417000000000001,0.8909999999999999,2.0070797780605862,-0.06278834354750125,,,
799,37387,,26.9614,7.5760000000000005,1.19,2.0147753418877934,0.8590893032005412,,,
800,37498,,24.6731,3.0789999999999997,0.765,2.020008851327717,-0.7884196403146537,,,
801,37528,,30.1568,4.293,0.55,2.021782593460566,-0.9104353553794212,,,
802,37620,,29.9491,5.167999999999999,0.7,2.0257828124902524,-0.8808085931320074,,,
803,37659,,5.9566,12.315,1.6,2.0275035122017737,0.06200201182752625,,,
804,37691,,27.6625,7.981,1.349,2.029031043836556,0.037304388832685005,,,
805,37718,Pollux,10.3584,1.084,0.991,2.0303268874812184,0.4891494417459975,,,
806,37745,,15.2091,4.449,0.589,2.031494094127056,-0.596420251943825,,,
807,37815,,29.8507,5.895,0.787,2.0345444185994443,-1.0438728955122711,,,
808,37870,,28.9268,9.193,1.38,2.0378963241844863,-0.2432754692353425,,,
809,37910,,26.7023,4.927,0.7120000000000001,2.0399035235875598,1.2253374753107151,,,
810,37941,,28.5959,3.198,0.478,2.0417967697733053,-0.21280284002356376,,,
811,37974,,14.7732,10.613,1.51,2.0432227544895807,0.35549095022652755,,,
812,38009,,26.6667,6.73,1.068,2.044915931713549,0.9363442221247312,,,
813,38120,,22.0022,5.188,0.682,2.05040275090708,0.4775776087330338,,,
814,38217,,29.6033,3.673,0.496,2.055541674425759,0.9447334652013788,,,
815,38273,,16.5044,4.072,0.6,2.0584924988448496,-0.2425663591013725,,,
816,38313,,17.9437,3.74,0.47,2.0606293394218973,-0.6057242372403512,,,
817,38428,,29.1545,5.946000000000001,0.621,2.066255551943919,0.53415924219296,,,
818,38481,,19.4099,8.31,1.385,2.069007960549337,-0.441623710731085,,,
819,38512,,20.0884,5.915,0.7390000000000001,2.0707007280994585,-0.02464855408369625,,,
820,38544,,20.6911,6.181,0.95,2.072146799050266,0.33573746671752497,,,
821,38671,,17.191,5.372999999999999,0.7190000000000001,2.078293999236564,1.4008979893339508,,,
822,38795,,16.2048,4.542,0.573,2.084694483300126,-1.0524871498165251,,,
823,38798,,18.5014,7.494,1.136,2.0848306170081528,-0.5925774292002313,,,
824,38820,,17.8126,6.796,1.065,2.0855074560521456,-0.0142142657364125,,,
825,38829,,18.5117,7.082999999999999,1.043,2.0859846095618653,-0.4472690529481412,,,
826,38846,,8.6162,12.343,1.618,2.0865889351411933,0.7208856592379062,,,
827,38870,,30.003,5.564,0.7390000000000001,2.0883556511909904,-0.6099014643004788,,,
828,38882,,30.2572,5.716,0.789,2.0893321912710605,0.17679762062448126,,,
829,38954,,23.7248,5.803999999999999,0.833,2.09249899132922,0.3637944595971788,,,
830,39046,,16.7673,5.848,0.716,2.096732642612125,0.5098517895455525,,,
831,39181,,30.021,8.953,1.4780000000000002,2.1033694104143823,-0.2997048718748087,,,
832,39231,,17.313,5.9879999999999995,0.872,2.105399576448856,-1.1522827628146313,,,
833,39383,,25.7136,7.779,1.27,2.113499306549772,0.7672760415314774,,,
834,39395,,29.4031,4.918,0.632,2.114018584909315,0.16175582813284126,,,
835,39501,,29.2654,7.827999999999999,1.311,2.1192742140065097,0.5947656468745263,,,
836,39573,,30.0571,9.09,1.492,2.123223435258679,0.9755339170506976,,,
837,39598,,25.0063,4.81,0.6,2.124974216814306,-0.5131780553743762,,,
838,39644,,19.4818,1.382,0.45799999999999996,2.127312993738498,-0.4241904755048812,,,
839,39667,,23.2883,3.464,0.642,2.128273008081228,0.3766737460229263,,,
840,39713,,16.6417,8.304,1.34,2.130261432275696,0.3683529611994025,,,
841,39783,,21.2721,8.261000000000001,1.4,2.1334035303640886,0.5728130391160025,,,
842,39790,,19.98,3.237,0.43700000000000006,2.1337208510176096,-1.0699292303661436,,,
843,39837,,22.2916,10.099,1.53,2.1359171400593384,0.3823107768602925,,,
844,39874,,16.4799,10.655,1.5230000000000001,2.1379010118138995,-0.924469004159155,,,
845,39902,,28.3447,4.2780000000000005,0.5670000000000001,2.139503913084356,1.2169321746117088,,,
846,39922,,22.3814,3.781,0.488,2.1409248769448674,-0.2408416001453625,,,
847,40005,,21.7865,5.0889999999999995,0.679,2.1452055409787314,0.5664837785995375,,,
848,40054,,25.0815,2.673,0.531,2.147680389095665,0.30801170294452124,,,
849,40057,,25.5232,8.165,1.319,2.1478077634918957,0.9059495459647976,,,
850,40125,,20.6398,7.806,1.393,2.151736400971556,-0.2428981552011737,,,
851,40168,,27.4952,4.504,0.618,2.1536295552611637,-0.55388689034324,,,
852,40260,,18.8359,7.415,1.186,2.1580937656820725,0.22729117515926,,,
853,40323,,26.6738,4.5,0.579,2.1616787369255364,-0.9086236337956164,,,
854,40344,,30.6373,7.669,1.251,2.162759921114426,-0.4539580860559387,,,
855,40386,,9.1224,10.279000000000002,1.51,2.164788738626895,0.02273418893815125,,,
856,40556,,22.6912,7.041,1.137,2.1737208249192803,0.5340849843263288,,,
857,40578,,12.4938,5.4670000000000005,0.754,2.174676114240336,-0.22047301783651,,,
858,40587,,19.5618,2.593,0.413,2.1752133635442843,-1.3425024173256137,,,
859,40591,,28.6287,2.156,0.222,2.1753586147934043,-0.6398252805791562,,,
860,40609,,28.0191,7.582999999999999,1.1320000000000001,2.176164750800281,-0.265331769584015,,,
861,40659,,22.9305,6.547999999999999,0.9009999999999999,2.1786836738951783,0.023367579252345002,,,
862,40728,,18.2715,3.821,0.48700000000000004,2.181942383298398,0.4750385986004026,,,
863,40795,,24.2601,7.8260000000000005,1.2790000000000001,2.1856854306704308,0.245591079767435,,,
864,40837,,28.0662,4.928999999999999,0.6920000000000001,2.1880735685245005,-0.6929901237779488,,,
865,41014,,26.2467,7.425,1.178,2.1969985400894942,0.3813432911668913,,,
866,41094,,26.617,3.484,0.478,2.2016612101274227,-0.06547149273951375,,,
867,41366,,22.2519,4.583,0.624,2.2148802838456803,0.796794931797665,,,
868,41436,,19.6773,9.29,1.568,2.2181868518766814,0.6111524355472324,,,
869,41572,,19.7355,8.814,1.345,2.225002729535578,1.0773176813954175,,,
870,41684,,26.3505,9.086,1.3869999999999998,2.231228344524641,-0.10530990712590624,,,
871,41702,,28.2247,5.007,0.73,2.2322051688376403,0.6102757334245774,,,
872,41706,,11.0656,11.68,1.85,2.232391508183701,0.3384943585084462,,,
873,41807,,12.2085,5.947,0.78,2.237774490058119,-0.54979359750158,,,
874,41955,,21.1372,5.695,0.7909999999999999,2.245049711409837,-0.01267225449557375,,,
875,42026,,28.4819,6.4670000000000005,0.9229999999999999,2.2491422370561485,0.7285050205123763,,,
876,42053,,25.1256,3.909,0.53,2.250818424895274,0.11554463082319125,,,
877,42054,,26.2398,5.155,0.71,2.2508400170341525,0.11558924155759125,,,
878,42101,,13.776,8.584,1.4169999999999998,2.2533975358798712,1.1745213240085923,,,
879,42148,,18.9609,10.411,1.5630000000000002,2.2564173397259752,0.2640563970521275,,,
880,42172,,27.4048,4.341,0.598,2.2572959913528083,-0.7007089524311525,,,
881,42214,,23.9751,4.841,0.655,2.2594955672421646,-0.11880255346532125,,,
882,42299,,24.8324,5.925,0.897,2.26458296994672,0.12139563783440625,,,
883,42311,,19.3986,3.611,0.72,2.26514017908968,-0.39552433301876,,,
884,42319,,14.3554,4.845,0.618,2.265417446660206,1.1348289018232187,,,
885,42372,,28.0505,6.17,0.81,2.2678138500347447,0.10071485303659124,,,
886,42380,,18.1389,6.317,0.8320000000000001,2.2682584762421025,0.20110857306781374,,,
887,42388,,30.2847,7.494,1.361,2.268947498887364,-0.11302487349677624,,,
888,42406,,14.59,9.13,0.47,2.2697970096001785,0.7205662468660525,,,
889,42482,,27.248,8.353,1.36,2.2731323037845685,-0.8070725483581801,,,
890,42581,,22.8676,6.314,0.904,2.278205455123211,-0.7492600364010137,,,
891,42629,,15.4321,8.677999999999999,1.4,2.2808929654322863,0.16679585529474625,,,
892,42644,,14.9343,10.959000000000001,1.55,2.2814527191975675,0.16673303502786252,,,
893,42688,,11.1408,6.345,0.917,2.283332833371264,-0.6786255405529013,,,
894,42763,,18.5563,9.308,1.432,2.2880596139135894,-0.7761921281965201,,,
895,42794,,24.6975,-0.033,0.043,2.2894512108820506,-0.9548490567434526,,,
896,42797,,25.2717,5.187,0.743,2.289651760272636,-0.7441135017259399,,,
897,42821,,26.6028,6.395,0.94,2.291504824711697,0.7273107338617587,,,
898,43057,,29.146,4.027,0.578,2.3024087793654604,-0.7284444414581362,,,
899,43114,,25.2845,8.336,1.296,2.305736691680436,0.11289415130007376,,,
900,43287,,28.3527,3.957,0.5489999999999999,2.31490512555312,0.5809337563498287,,,
901,43302,,23.0947,7.2620000000000005,0.746,2.315633253289608,0.13726231448652626,,,
902,43387,,18.3385,10.222999999999999,1.4809999999999999,2.320111322733529,0.3163404266225638,,,
903,43411,,16.5399,8.167,1.319,2.321307173538525,1.1542122756119777,,,
904,43434,,24.0154,4.668,0.64,2.322479802957904,0.1407245069291625,,,
905,43464,,12.3411,5.502999999999999,0.8690000000000001,2.323894965357257,0.4944660654714138,,,
906,43527,,27.4725,10.086,0.45,2.3277785032913636,-0.8448360265928799,,,
907,43544,,25.5037,7.237,1.139,2.32908958799266,0.6147428623921024,,,
908,43602,,17.3853,4.809,0.6609999999999999,2.3313198081066515,-0.094849210698765,,,
909,43666,,19.7941,8.507,1.3719999999999999,2.3349321841634607,0.0269916585439225,,,
910,43673,,24.1546,3.785,0.48100000000000004,2.3352339058656044,-0.9593336298131652,,,
911,43727,,26.0213,5.6129999999999995,0.7709999999999999,2.338427587101869,0.6317426871887613,,,
912,43822,,17.0097,9.447000000000001,1.511,2.343445368349652,0.2032782094835575,,,
913,43843,,28.2885,9.292,1.4469999999999998,2.344137027422281,-0.34181238201978004,,,
914,43945,,20.8986,7.619,1.1159999999999999,2.3502425711486628,0.35860832056315994,,,
915,43948,,21.0349,4.185,0.521,2.3506623236194986,-0.2815692037712825,,,
916,44000,,14.5096,2.312,0.223,2.352746110161558,0.8384880495341912,,,
917,44016,,26.4201,3.06,0.41700000000000004,2.353596790258996,-1.0312053085550963,,,
918,44120,,16.0694,2.93,0.46299999999999997,2.3589919414548355,0.7292493664556999,,,
919,44135,,20.9424,10.765,1.455,2.3598546015726427,0.09148221714789,,,
920,44167,,15.9744,7.653,1.285,2.3618289251417797,0.2664379113920025,,,
921,44248,,19.5122,10.288,1.4269999999999998,2.3663667480931974,0.14780302643195375,,,
922,44330,,30.525,4.617,0.609,2.3712548897475427,0.6604496547261537,,,
923,44398,,28.2965,6.511,0.96,2.375152842239088,-0.2777560368179962,,,
924,44594,,14.5582,8.684,1.4180000000000001,2.3856722932132914,-0.153708271064385,,,
925,44769,,19.1902,4.535,0.585,2.394816678006092,0.5913562425938638,,,
926,44771,,22.553,8.544,1.3159999999999998,2.3948882252663695,-0.6081199834903924,,,
927,44773,,28.8184,2.162,0.28800000000000003,2.394904816934835,0.9006710211595237,,,
928,44792,,30.5717,7.832999999999999,1.24,2.3957029231307088,0.4787794592342587,,,
929,44827,,20.4332,8.408,1.38,2.3976931345317896,0.5728050041871174,,,
930,44837,,30.4785,9.21,,2.398124703084768,-0.7349255048849399,,,
931,44910,,20.3791,3.2539999999999996,0.489,2.401539135385018,1.171709653034255,,,
932,44987,,24.7341,8.974,1.402,2.406438688801681,0.8136213922731812,,,
933,45040,,20.3625,4.946000000000001,0.731,2.4098313293547844,0.2617302207080313,,,
934,45201,,19.5695,3.722,0.605,2.4187751632082217,1.0720391283090938,,,
935,45211,,5.8113,8.818999999999999,1.41,2.4189808687006296,0.9195550723503024,,,
936,45214,,6.3918,8.672,1.42,2.4191198809970182,0.9195507330894426,,,
937,45252,,17.9598,6.638,1.035,2.4211833969949583,0.07754323138163001,,,
938,45462,,25.7069,8.07,1.32,2.4327476022806023,1.3481743443967151,,,
939,45486,,17.2652,6.013999999999999,0.992,2.434258125727189,0.4984750561519562,,,
940,45506,,23.1857,7.694,1.185,2.435383236412869,-1.0082571047707862,,,
941,45606,,28.1452,5.903,0.86,2.441156557903313,0.015656678199798747,,,
942,45704,,27.4499,3.947,0.436,2.4466442844391905,0.8947616429209849,,,
943,45707,,23.3645,7.257000000000001,1.163,2.4466839005357133,-0.10042572761874374,,,
944,45727,,28.3126,5.56,0.72,2.4480439745072577,0.8954588251456588,,,
945,45776,,10.4624,9.392000000000001,1.472,2.450595082674699,-1.0521185548874126,,,
946,45831,,24.9377,5.706,0.987,2.4540788609791155,0.7016408662745063,,,
947,45955,,27.1665,9.43,1.484,2.460374552754194,0.0024115136558812496,,,
948,46067,,25.7069,7.04,1.102,2.4660667187329928,0.8045654396670601,,,
949,46211,,20.5465,7.456,1.203,2.4735502657235644,1.3253028422914448,,,
950,46272,,30.4136,2.965,0.642,2.4774062400726917,-0.10596220528625876,,,
951,46285,,23.0362,7.457999999999999,1.205,2.478087696945364,1.4063903091800187,,,
952,46356,,16.239,11.047,1.5119999999999998,2.482245474838165,-0.12864911298384,,,
953,46376,,17.334,3.3960000000000004,0.41100000000000003,2.483377910571418,-0.0483275366267625,,,
954,46416,,24.2483,7.817,1.305,2.485280033946476,-0.09377134917295624,,,
955,46447,,12.9066,6.646,1.002,2.4867179114745683,0.09870071333167,,,
956,46493,,19.3087,6.881,0.985,2.489137292839825,-0.5603100368712249,,,
957,46501,,29.6384,6.311,0.878,2.489639497050677,0.1850040781542325,,,
958,46504,,18.8715,7.281000000000001,0.905,2.489700120529525,0.18503520803618126,,,
959,46518,,18.8147,2.228,0.371,2.490150478145066,-0.7062783622087687,,,
960,46522,,9.6656,11.784,1.588,2.49033644373559,0.005631491742354999,,,
961,46576,,10.012,10.057,1.545,2.492869779555982,-0.23542228861754125,,,
962,46600,,23.8152,1.766,0.36,2.4937578753997425,1.1006371004333475,,,
963,46636,,13.9063,9.474,1.475,2.4955564023279715,0.6339075538105238,,,
964,46683,,18.622,6.47,0.9329999999999999,2.4976804069378327,-0.19520869986440875,,,
965,46710,,17.7936,5.7989999999999995,0.779,2.499003850449223,0.4710387125075951,,,
966,46720,,13.4789,2.522,0.475,2.499585849581123,0.9019390372068612,,,
967,46874,,27.4725,4.346,0.623,2.508237102962449,-0.21170051040934626,,,
968,46945,,11.3688,5.121,0.77,2.5117907024050945,0.6250047341876275,,,
969,46970,,9.0236,11.133,1.5719999999999998,2.5133926669155997,-0.3780522334713225,GJ 357,,1.0
970,47068,,21.9443,7.723,1.273,2.518462769333188,0.3960874958143212,,,
971,47261,,24.0096,9.868,,2.5281319482462017,0.5542244231173775,,,
972,47291,,9.467,10.839,1.521,2.529743470056657,-0.7167640814505637,,,
973,47378,,11.26,10.122,1.49,2.5358447522956484,0.23055041870377374,,,
974,47457,,15.0128,4.048,0.534,2.5405040651855018,-0.417405420589365,,,
975,47484,,15.7555,10.953,1.525,2.5420496455581723,-0.33570974995407,,,
976,47485,,12.2895,10.112,1.463,2.5420427709515634,1.2223218971212024,,,
977,47515,,11.3546,10.914000000000001,1.4880000000000002,2.5432708069455336,1.2224183921366474,,,
978,47556,,18.2183,6.827000000000001,1.133,2.5456828314407542,0.7451082713953949,,,
979,47606,,14.0272,11.345,1.5419999999999998,2.5478645996802203,0.4706979553045088,,,
980,47645,,9.8707,10.248,1.53,2.550358836269457,-0.7989508640340776,,,
981,47701,,29.4985,5.691,0.517,2.5526789989727696,-0.8637135890694301,,,
982,47704,,24.9004,5.939,0.53,2.5528107082189093,-0.8636823589768687,,,
983,47754,,20.2102,10.522,1.57,2.5554605732933564,-0.6813894172499138,,,
984,47845,,16.2127,9.591000000000001,1.382,2.56042177267064,1.3272168586128201,,,
985,47880,,30.581,8.543,1.3430000000000002,2.5624840227074395,0.027522639231290003,,,
986,47977,,18.3688,3.76,0.619,2.5682021294752286,0.8032181149487375,,,
987,47998,,26.0078,5.834,0.894,2.5690400853667987,-0.9183173868020724,,,
988,48054,,20.9644,8.693,1.453,2.5720111119627536,-0.9657900002137187,,,
989,48194,,11.1582,7.432,1.156,2.5792293550497747,-0.7592668697114463,,,
990,48199,,13.7137,9.354,1.446,2.5794238591726755,-0.21519657907678374,,,
991,48274,,20.4708,7.303999999999999,1.23,2.5839136271143244,0.05623175021835875,,,
992,48310,,22.748,8.785,1.429,2.5859352022094013,0.0546316005002275,,,
993,48340,,16.0436,9.503,1.5030000000000001,2.5883073721934973,-0.06440458717484625,,,
994,48365,,24.1255,8.277999999999999,1.375,2.589492946599428,-0.5541808120003825,,,
995,48372,,26.3019,9.92,1.51,2.589901194673011,0.8857736665490175,,,
996,48457,,29.2056,6.672999999999999,0.953,2.594378239956543,-1.0250284983567226,,,
997,48521,,11.3225,11.77,1.635,2.597913097194502,-0.475799551045425,,,
998,48575,,10.5619,8.871,1.4380000000000002,2.601186422200227,1.0958654125031602,,,
999,48693,,28.1452,2.863,0.48100000000000004,2.6078910552652173,0.71655598101937,,,
1000,48759,,30.349,7.968999999999999,1.3219999999999998,2.6114659965425897,1.170321057003365,,,
1001,48764,,15.456,10.325,1.555,2.611754092328169,-0.8102712117393087,,,
1002,48813,,29.7619,7.5120000000000005,1.09,2.6144566733210497,-0.16028092178027126,,,
1003,48926,,26.7738,9.791,1.42,2.621222283010168,0.5639050255967962,,,
1004,48941,,15.0466,4.4830000000000005,0.6759999999999999,2.622408944854098,0.55717318527595,,,
1005,48951,,16.2893,10.37,1.485,2.623145705010885,-0.5304080678466825,,,
1006,48987,,26.9324,6.499,1.016,2.6250696952235333,-0.2692133235726813,,,
1007,49050,,15.0966,9.136000000000001,1.359,2.6283155251226966,0.8393079903041175,,,
1008,49057,,27.5786,6.8870000000000005,1.078,2.6287869829538164,0.7780417782438437,,,
1009,49225,,24.0327,6.246,0.8909999999999999,2.638186060122127,-0.2047219316194588,,,
1010,49235,,22.9938,10.182,0.938,2.6391279380025177,-0.5426420507633962,,,
1011,49288,,29.2997,6.7860000000000005,1.097,2.641740101415229,0.4622993072083088,,,
1012,49385,,20.6654,9.744,1.492,2.64736431385962,0.72805757129277,,,
1013,49403,,22.5581,8.183,1.347,2.648308967409583,0.05173874566668625,,,
1014,49451,,28.2406,2.2359999999999998,0.19,2.650410084208413,0.6151359411495613,,,
1015,49528,Regulus,24.3132,-0.569,-0.087,2.654523172153456,0.20886716528807125,,,
1016,49558,,18.205,6.2589999999999995,0.965,2.6560382216812144,0.5976401758502475,,,
1017,49668,,27.7393,3.085,0.368,2.6620553068876007,-0.22368005754629,,,
1018,49727,,21.5285,7.815,1.335,2.6658560558259814,1.3114641508133786,,,
1019,49748,,27.9564,8.838,1.42,2.6667948664023062,-1.4462849165482388,,,
1020,49767,,4.8731,8.161,1.3259999999999998,2.6676316744191584,0.8631392602954976,,,
1021,49828,,12.3335,10.185,1.5659999999999998,2.670694979623745,-0.046857415986845,,,
1022,49830,,18.7935,11.1,,2.6707439707412584,0.8349577481618051,,,
1023,49832,,17.1821,8.755,1.413,2.670948855306912,-0.3249418850021037,,,
1024,49845,,7.8691,9.78,1.4869999999999999,2.671638624526336,-0.0653741371087625,,,
1025,49934,,22.8467,4.586,0.5920000000000001,2.676518511217119,-0.5765123094991299,,,
1026,49984,,23.0947,7.712000000000001,1.112,2.678887672918789,0.9164152207426874,,,
1027,50014,,23.084,8.193,1.247,2.6804753967128145,0.3678259921661762,,,
1028,50086,,28.4657,8.248,1.348,2.6843075427945227,0.6900601401346987,,,
1029,50199,,13.6426,10.315999999999999,1.506,2.691148929907108,-0.20877242061461374,,,
1030,50242,,22.805,4.02,0.5,2.693229164743472,0.40327961081122493,,,
1031,50363,,20.2388,5.129,0.653,2.7003104676869905,0.7687882626388787,,,
1032,50422,,21.3675,3.1310000000000002,0.452,2.7041095875488907,0.3398315598658475,,,
1033,50494,,12.0019,10.254000000000001,0.6779999999999999,2.707621272727539,-0.41267478119132506,,,
1034,50628,,29.7974,8.259,1.4609999999999999,2.714362903775812,0.644437368332175,,,
1035,50636,,26.3366,5.6770000000000005,0.75,2.7146768634199208,0.19740096065422372,,,
1036,50663,,19.9005,9.026,1.44,2.715761146103388,-1.050289096984896,,,
1037,50684,,28.7687,4.965,0.6,2.7171728271316176,0.2678103572327925,,,
1038,50776,,22.3514,5.172999999999999,0.659,2.722370250146088,-0.5174120887582324,,,
1039,50800,,27.3673,7.794,1.22,2.7238001935679743,-0.18161661379153626,,,
1040,50809,,16.2232,2.9389999999999996,0.369,2.724439403170304,-1.2920953760976663,,,
1041,50815,,30.5437,8.065,1.5619999999999998,2.7246121321771293,1.3521243187531102,,,
1042,50862,,12.3457,9.692,1.459,2.72786570170469,-0.17852438660994627,,,
1043,50993,,26.3783,7.394,1.23,2.734913144203976,-1.097856895631575,,,
1044,51103,,22.9095,4.62,0.61,2.7404474754516346,0.8514571496852963,,,
1045,51109,,25.208,6.522,0.92,2.7409264219816394,0.1175500881871675,,,
1046,51126,,23.9636,7.002000000000001,1.045,2.74187872896556,-0.9024270689595251,,,
1047,51172,,7.0671,10.404000000000002,1.507,2.7442067518645943,0.01467821119852375,,,
